path	type	category	permission_category	risk	mode	group_readable	world_readable	executable	key_name_count	secret_key_name_count	dsn_key_name_count	note
deploy/edge/scripts/render_edge_config.sh	file	config_file	world_readable_candidate	HIGH	0755	YES	YES	YES	8	0	0	config_path_review
deploy/erp-tr/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_accountant_portal_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_accountant_portal_document_ai_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_document_ai_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_ebelge_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_ebelge_export_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_export_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_payment_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_tax_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_tdhp_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_tdhp_tax_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/config/lvl13_turkiye_compliance_matrix.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
deploy/erp-tr/env/lvl13_accountant_portal_document_ai.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	15	0	0	env_path_only_value_not_printed
deploy/erp-tr/env/lvl13_ebelge_export.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	15	0	0	env_path_only_value_not_printed
deploy/erp-tr/env/lvl13_payment_closure.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	15	0	0	env_path_only_value_not_printed
deploy/erp-tr/env/lvl13_tdhp_tax.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	14	0	0	env_path_only_value_not_printed
deploy/erp-tr/generated/lvl13_accountant_portal_document_ai_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/generated/lvl13_ebelge_export_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/generated/lvl13_payment_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/generated/lvl13_phase_closure_summary.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	5	0	0	env_path_only_value_not_printed
deploy/erp-tr/generated/lvl13_tdhp_tax_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/erp-tr/generated/lvl13_turkiye_compliance_matrix.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/event-bus/docker-compose.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/nats/docker-compose.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_correlation_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_delivery_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_scale_trigger_matrix.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_signal_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_threshold_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/config/lvl11_validation_matrix.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/docker-compose.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
deploy/observability/env/lvl11_delivery_validation.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	16	0	0	env_path_only_value_not_printed
deploy/observability/env/lvl11_early_warning.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	16	0	0	env_path_only_value_not_printed
deploy/observability/env/lvl11_scale_trigger.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	0	0	env_path_only_value_not_printed
deploy/observability/generated/lvl11_phase_closure_summary.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	4	0	0	env_path_only_value_not_printed
deploy/observability/generated/lvl11_scale_trigger_matrix.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/generated/lvl11_threshold_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/generated/lvl11_validation_matrix.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/dashboards/docker-monitoring.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/dashboards/node-exporter-full.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/dashboards/node.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/provisioning/dashboards/dashboard.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/provisioning/dashboards/provider.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/grafana/provisioning/datasources/datasource.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/loki/loki-config.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/loki/loki.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/prometheus/prometheus.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/prometheus.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/promtail/promtail-config.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/promtail/promtail.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/observability/tempo/tempo.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_jobs_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_jobs_notifications_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_mission_control_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_notifications_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_plugin_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_plugin_public_api_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_public_api_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_realtime_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_realtime_workflow_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_registry_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_service_registry_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/config/lvl12_workflow_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
deploy/platform/env/lvl12_jobs_notifications.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	13	0	0	env_path_only_value_not_printed
deploy/platform/env/lvl12_plugin_public_api.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	1	0	env_path_only_value_not_printed
deploy/platform/env/lvl12_realtime_workflow.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	14	0	0	env_path_only_value_not_printed
deploy/platform/env/lvl12_registry_mission_control.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	9	0	0	env_path_only_value_not_printed
deploy/platform/generated/lvl12_jobs_notifications_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/generated/lvl12_phase_closure_summary.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	5	0	0	env_path_only_value_not_printed
deploy/platform/generated/lvl12_plugin_public_api_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/generated/lvl12_realtime_workflow_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/platform/generated/lvl12_registry_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/ports.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	5	2	0	env_path_only_value_not_printed
deploy/quality/config	dir	config_file	dir_or_nonfile	MEDIUM	0755	NO	NO	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_contract_gate_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_e2e_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_e2e_security_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_performance_gate_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_performance_release_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_release_readiness_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_security_regression_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_test_contract_rules.yaml.template	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/config/lvl14_test_inventory_catalog.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/env	dir	env_file	dir_or_nonfile	HIGH	0755	NO	NO	NO	0	0	0	env_path_only_value_not_printed
deploy/quality/env/lvl14_e2e_security.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	3	0	env_path_only_value_not_printed
deploy/quality/env/lvl14_performance_release.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	13	0	0	env_path_only_value_not_printed
deploy/quality/env/lvl14_test_contract.env.example	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	0	0	env_path_only_value_not_printed
deploy/quality/generated/lvl14_e2e_security_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/generated/lvl14_performance_release_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/quality/generated/lvl14_phase_closure_summary.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	4	0	0	env_path_only_value_not_printed
deploy/quality/generated/lvl14_test_contract_rules.yaml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
deploy/redis/docker-compose.yml	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
scripts/__pycache__/phase4_live_http_smoke_auth_tenant.cpython-310.pyc	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	14	3	0	secret_like_path_only_value_not_printed
scripts/__pycache__/phase4b_config_env_hardening_gate.cpython-310.pyc	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	12	2	1	config_path_review
scripts/ci/quality_gates.env	file	env_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	env_path_only_value_not_printed
scripts/phase4_gateway_route_manifest_auth_tenant_gate.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	31	2	0	secret_like_path_only_value_not_printed
scripts/phase4_live_http_smoke_auth_tenant.py	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	58	7	0	secret_like_path_only_value_not_printed
scripts/phase4_live_http_smoke_auth_tenant.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	2	0	0	secret_like_path_only_value_not_printed
scripts/phase4_primary_write_dsn_guard.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	28	3	2	secret_like_path_only_value_not_printed
scripts/phase4_real_dsn_repair.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	25	3	2	secret_like_path_only_value_not_printed
scripts/phase4b_config_env_hardening_gate.py	file	config_file	world_readable_candidate	HIGH	0755	YES	YES	YES	71	11	2	config_path_review
scripts/phase4b_config_env_hardening_gate.sh	file	config_file	world_readable_candidate	HIGH	0755	YES	YES	YES	2	0	0	config_path_review
scripts/step_gw_internal_key_fix_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	10	3	0	secret_like_path_only_value_not_printed
scripts/step_gw_jwt_default_fix_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	16	0	0	secret_like_path_only_value_not_printed
scripts/step_gw_jwt_default_probe_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	41	14	0	secret_like_path_only_value_not_printed
scripts/step_gw_jwt_manual_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	34	8	0	secret_like_path_only_value_not_printed
scripts/step_gw_jwt_matrix_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	43	11	0	secret_like_path_only_value_not_printed
scripts/step_gw_token_probe_1.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	25	5	0	secret_like_path_only_value_not_printed
scripts/test_phase4_gateway_route_manifest_auth_tenant_gate.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	5	0	0	secret_like_path_only_value_not_printed
scripts/test_phase4_live_http_smoke_auth_tenant.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	5	0	0	secret_like_path_only_value_not_printed
scripts/test_phase4_primary_write_dsn_guard.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	2	0	0	secret_like_path_only_value_not_printed
scripts/test_phase4_real_dsn_repair.sh	file	potential_secret_path	world_readable_candidate	HIGH	0755	YES	YES	YES	1	0	0	secret_like_path_only_value_not_printed
scripts/test_phase4b_config_env_hardening_gate.sh	file	config_file	world_readable_candidate	HIGH	0755	YES	YES	YES	6	0	0	config_path_review
docs/phase4/14_1_3_migration_db_env_dsn_standard.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	6	0	0	secret_like_path_only_value_not_printed
docs/phase4/14_1_4A_real_dsn_repair_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	12	6	5	secret_like_path_only_value_not_printed
docs/phase4/14_1_4B_primary_write_dsn_guard_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	14	8	7	secret_like_path_only_value_not_printed
docs/phase4/14_1_4B_primary_write_dsn_guard_standard.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	3	2	2	secret_like_path_only_value_not_printed
docs/phase4/14_3_3_db_observability_config_patch_candidate.sh	file	config_file	permission_ok_or_review	MEDIUM	0600	NO	NO	NO	5	1	1	config_path_review
docs/phase4/17_3_gateway_route_manifest_auth_tenant_gate_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	57	6	1	secret_like_path_only_value_not_printed
docs/phase4/17_3_gateway_route_manifest_auth_tenant_gate_standard.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	7	1	0	secret_like_path_only_value_not_printed
docs/phase4/17_3_reporting_auth_tenant_gate_contract.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	5	2	0	secret_like_path_only_value_not_printed
docs/phase4/18_5_live_http_smoke_auth_tenant_report.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	64	9	1	secret_like_path_only_value_not_printed
docs/phase4/18_5_live_http_smoke_auth_tenant_standard.md	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	12	2	0	secret_like_path_only_value_not_printed
docs/phase4/20_2_config_env_hardening_inventory.tsv	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
docs/phase4/20_2_config_env_hardening_matrix.tsv	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
docs/phase4/20_2_config_env_hardening_policy.md	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	16	2	1	config_path_review
docs/phase4/20_2_config_env_hardening_report.md	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	86	13	4	config_path_review
docs/phase4/20_2_config_env_hardening_standard.md	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	10	1	0	config_path_review
backups/db/observability_apply/phase4_14_3_4_20260427_163442/postgresql.auto.conf.after	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	7	0	0	config_path_review
backups/db/observability_apply/phase4_14_3_4_20260427_163442/postgresql.auto.conf.before	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	4	0	0	config_path_review
backups/db/observability_apply/phase4_14_3_4_20260427_163442/postgresql.conf.before	file	config_file	permission_ok_or_review	MEDIUM	0600	NO	NO	NO	14	0	0	config_path_review
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/logs/health_live_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/logs/health_ready_body.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/logs/live_erp_runtime_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/logs/live_erp_runtime_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/logs/live_token.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2b_gateway_build_restart_live_verify_20260426_230109/make_gateway_test_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	1	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/invalid_json_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/missing_bearer_response.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/positive_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/post_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/tenant_mismatch_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/token_tenant_7.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/token_tenant_99.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/valid_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/logs/wrong_method_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2c_gateway_live_negative_final_muhur_20260426_230410/make_gateway_test_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_2d_gateway_live_final_muhur_20260426_230835/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_2d_gateway_live_final_muhur_20260426_230835/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/internal_policy_after_fix.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/internal_routes_after_fix.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_fix_gateway_route_catalog_visibility_20260426_231335/logs/missing_bearer_after_fix.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3a_gateway_route_catalog_live_visibility_20260426_231043/logs/internal_routes.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/internal_routes.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/observability_payload.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/observability_response.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/post_health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/logs/token_tenant_7.txt	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_3b_gateway_observability_log_visibility_20260426_232013/make_gateway_observability_token.go	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	1	0	0	secret_like_path_only_value_not_printed
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/health_live.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/health_ready.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/internal_policy_final.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/internal_routes_final.json	file	config_file	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	config_path_review
backups/faz3_13_3c_fix_gateway_observability_final_muhur_20260426_232602/logs/missing_bearer_body.json	file	potential_secret_path	world_readable_candidate	HIGH	0644	YES	YES	NO	0	0	0	secret_like_path_only_value_not_printed
