config_path	category	risk	loki_marker_count	promtail_marker_count	log_agent_marker_count	docker_logging_marker_count	tenant_label_marker_count	service_label_marker_count	trace_label_marker_count	redaction_marker_count	note
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_payload.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	0	2	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_live.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	2	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_ready.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	2	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/gw_ingress_scan/20260417_201007/nginx.conf	log_pipeline_config_candidate	LOW	0	0	0	0	0	5	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/nginx_gateway_internal_block/20260417_211013/snippets_bak/pix2pi_gateway_proxy_headers.conf	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	2	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/dev/docker-compose.pg.yml	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/docker-compose.yml	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/edge/nginx/includes/pix2pi_request_limits.conf	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/erp-tr/config/lvl13_payment_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	0	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/erp-tr/config/lvl13_tax_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/erp-tr/config/lvl13_tdhp_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/config/lvl11_correlation_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	4	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/config/lvl11_signal_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	5	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/docker-compose.yml	log_pipeline_config_candidate	LOW	14	9	0	14	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/generated/lvl11_threshold_rules.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/grafana/dashboards/docker-monitoring.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	8	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/grafana/dashboards/node-exporter-full.json	log_pipeline_config_candidate	MEDIUM	0	0	10	0	0	155	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/grafana/provisioning/datasources/datasource.yml	log_pipeline_config_candidate	MEDIUM	4	0	0	4	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/loki/loki-config.yml	log_pipeline_config_candidate	MEDIUM	5	0	0	3	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/loki/loki.yml	log_pipeline_config_candidate	MEDIUM	6	0	0	3	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/prometheus/prometheus.yml	log_pipeline_config_candidate	MEDIUM	0	1	0	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/prometheus.yml	log_pipeline_config_candidate	MEDIUM	0	1	0	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/promtail/promtail-config.yml	log_pipeline_config_candidate	MEDIUM	2	4	0	2	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/promtail/promtail.yml	log_pipeline_config_candidate	MEDIUM	2	5	0	2	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/observability/tempo/tempo.yml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_jobs_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_mission_control_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_notifications_catalog.yaml	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_plugin_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_public_api_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_realtime_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_service_registry_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/config/lvl12_workflow_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	5	1	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/platform/generated/lvl12_realtime_workflow_rules.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/quality/config/lvl14_performance_gate_catalog.yaml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/quality/config/lvl14_security_regression_catalog.yaml	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/quality/generated/lvl14_e2e_security_rules.yaml	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/deploy/redis/docker-compose.yml	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/20_5_docker_compose_hardening_matrix.tsv	log_pipeline_config_candidate	LOW	0	0	0	0	0	2	0	8	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/20_5_docker_compose_hardening_policy.md	log_pipeline_config_candidate	LOW	1	0	0	1	0	2	0	6	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/20_5_docker_compose_hardening_report.md	log_pipeline_config_candidate	LOW	0	0	0	0	0	6	0	19	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/20_5_docker_compose_hardening_standard.md	log_pipeline_config_candidate	LOW	0	0	0	0	0	2	0	5	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/20_5_docker_compose_inventory.tsv	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	5	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/22_3_logs_loki_readiness_matrix.tsv	log_pipeline_config_candidate	LOW	11	2	0	11	0	2	0	11	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/22_3_logs_loki_readiness_policy.md	log_pipeline_config_candidate	LOW	14	4	1	14	2	4	2	6	config_marker_metadata_only_no_config_body_printed
/root/pix2pi/pix2pi-SaaS/docs/phase4/22_3_logs_loki_readiness_report.md	log_pipeline_config_candidate	LOW	37	4	0	37	0	6	0	23	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/docs/phase4/22_3_logs_loki_readiness_standard.md	log_pipeline_config_candidate	LOW	13	2	0	13	1	3	2	9	config_marker_metadata_only_no_config_body_printed
/root/pix2pi/pix2pi-SaaS/docs/phase4/22_3_loki_endpoint_probe.tsv	log_pipeline_config_candidate	MEDIUM	10	4	0	10	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/grafana/dashboards/docker-monitoring.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	8	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/grafana/dashboards/node-exporter-full.json	log_pipeline_config_candidate	MEDIUM	0	0	10	0	0	155	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/docker-compose.override.yml	log_pipeline_config_candidate	MEDIUM	0	1	0	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/docker-compose.yml	log_pipeline_config_candidate	LOW	9	9	0	9	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/grafana/provisioning/datasources/datasources.yml	log_pipeline_config_candidate	MEDIUM	3	0	0	3	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/loki/loki-config.yml	log_pipeline_config_candidate	MEDIUM	5	0	0	3	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/prometheus/prometheus.yml	log_pipeline_config_candidate	MEDIUM	0	1	0	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/promtail/data/positions.yaml	log_pipeline_config_candidate	MEDIUM	0	1	0	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/infra/observability/promtail/promtail-config.yml	log_pipeline_config_candidate	MEDIUM	2	5	0	2	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/reports/master_progress_report.json	log_pipeline_config_candidate	LOW	5	10	3	5	0	4	0	13	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/reports/master_progress_report_v2.json	log_pipeline_config_candidate	LOW	5	20	6	5	0	3	0	23	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/scripts/__pycache__/phase4b_docker_compose_hardening.cpython-310.pyc	log_pipeline_config_candidate	LOW	1	0	0	1	0	5	0	32	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/scripts/__pycache__/phase4b_logs_loki_readiness.cpython-310.pyc	log_pipeline_config_candidate	LOW	60	14	8	59	2	9	3	39	config_marker_metadata_only_no_config_body_printed
/root/pix2pi/pix2pi-SaaS/scripts/phase4b_docker_compose_hardening.py	log_pipeline_config_candidate	LOW	2	0	0	2	0	42	0	49	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/scripts/phase4b_logs_loki_readiness.py	log_pipeline_config_candidate	LOW	98	20	8	97	2	34	3	56	config_marker_metadata_only_no_config_body_printed
/root/pix2pi/pix2pi-SaaS/scripts/phase4b_logs_loki_readiness.sh	log_pipeline_config_candidate	MEDIUM	1	0	0	1	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/scripts/test_phase4b_docker_compose_hardening.sh	log_pipeline_config_candidate	LOW	0	0	0	0	0	4	0	11	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/scripts/test_phase4b_logs_loki_readiness.sh	log_pipeline_config_candidate	LOW	22	2	0	22	0	4	0	11	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/shared/contracts/v1/events/tenant_created.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/shared/contracts/v1/events/user_authenticated.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/tmp/gw_jwt_default_probe_body.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	1	0	2	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/tmp/gw_jwt_matrix_body.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	2	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/tmp/gw_manual_me_body.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	2	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/package-lock.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	28	0	12	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/.package-lock.json	log_pipeline_config_candidate	LOW	0	0	2	0	0	22	0	11	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/.vite/vitest/da39a3ee5e6b4b0d3255bfef95601890afd80709/results.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	23	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@asamuzakjp/css-color/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/code-frame/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/compat-data/data/corejs2-built-ins.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/compat-data/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/core/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/generator/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/helper-globals/data/browser-upper.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	5	0	3	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/helper-globals/data/builtin-lower.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@babel/runtime/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	70	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@csstools/css-calc/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@csstools/css-color-parser/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@csstools/css-parser-algorithms/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@csstools/css-syntax-patches-for-csstree/dist/index.json	log_pipeline_config_candidate	LOW	0	0	1	0	0	7	0	43	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@csstools/css-tokenizer/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	5	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@eslint-community/regexpp/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@exodus/bytes/fallback/multi-byte.encodings.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	6	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@jridgewell/gen-mapping/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	13	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@jridgewell/remapping/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	14	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@jridgewell/sourcemap-codec/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@jridgewell/trace-mapping/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	12	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@typescript-eslint/project-service/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/@vitest/utils/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/baseline-browser-mapping/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	4	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/browserslist/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/caniuse-lite/data/features/vector-effect.js	log_pipeline_config_candidate	MEDIUM	0	0	1	0	0	0	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/css-tree/data/patch.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	30	0	19	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/css-tree/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	4	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/electron-to-chromium/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/eslint/lib/cli-engine/formatters/formatters-meta.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/eslint-plugin-react-refresh/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/globals/globals.json	log_pipeline_config_candidate	LOW	0	2	0	0	0	45	0	5	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/is-potential-custom-element-name/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/js-tokens/package.json	log_pipeline_config_candidate	LOW	0	0	0	0	0	0	0	5	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/js-yaml/package.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/jsdom/lib/generated/idl/HTMLSlotElement.js	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	31	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/jsdom/lib/generated/js-globals.json	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/jsdom/lib/jsdom/living/nodes/HTMLSlotElement-impl.js	log_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	config_marker_metadata_only_no_config_body_printed,redaction_marker_missing_review,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/lightningcss/node/composeVisitors.js	log_pipeline_config_candidate	LOW	0	0	0	0	0	6	0	17	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
/root/pix2pi/pix2pi-SaaS/web/panel/node_modules.bak_20260423_071809/mdn-data/api/inheritance.json	log_pipeline_config_candidate	LOW	0	1	0	0	0	24	0	4	config_marker_metadata_only_no_config_body_printed,tenant_label_marker_missing_review
